CUSTOMER_ID,GEOGRAPHY,ACTIVE_FLAG,CREATED_DATE
CUST01423,South America,Y,2019-12-04
CUST01424,Oceania,Y,2020-08-01
CUST01425,MEA,Y,2024-05-15
CUST01426,APAC,N,2024-08-26
CUST01427,South America,Y,2023-08-23
CUST01428,MEA,N,2018-10-30
CUST01429,EU,Y,2022-04-29
CUST01430,North America,Y,2018-06-09
CUST01431,Oceania,Y,2024-01-11
CUST01432,APAC,Y,2024-02-07
CUST01433,Oceania,Y,2021-04-18
CUST01434,EU,Y,2024-08-21
CUST01435,Oceania,N,2021-04-06
CUST01436,APAC,Y,2021-03-19
CUST01437,EU,Y,2023-08-26
CUST01438,Oceania,Y,2021-01-19
CUST01439,North America,Y,2021-02-17
CUST01440,South America,Y,2023-06-03
CUST01441,EU,Y,2018-09-10
CUST01442,South America,N,2021-12-03
CUST01443,EU,Y,2023-09-10
CUST01444,North America,Y,2020-01-01
CUST01445,South America,Y,2024-05-25
CUST01446,MEA,Y,2019-05-13
CUST01447,APAC,Y,2021-11-29
CUST01448,MEA,Y,2019-07-02
CUST01449,Oceania,Y,2020-08-18
CUST01450,North America,Y,2018-05-12
CUST01451,MEA,Y,2021-09-09
CUST01452,EU,N,2020-05-07
CUST01453,Oceania,Y,2021-03-01
CUST01454,Oceania,Y,2023-07-26
CUST01455,MEA,Y,2019-06-05
CUST01456,MEA,Y,2018-01-30
CUST01457,North America,Y,2023-08-14
CUST01458,APAC,Y,2019-05-24
CUST01459,MEA,Y,2021-06-14
CUST01460,MEA,Y,2022-04-08
CUST01461,South America,Y,2018-01-16
CUST01462,EU,Y,2020-09-23
CUST01463,South America,Y,2022-05-27
CUST01464,South America,Y,2023-01-14
CUST01465,Oceania,Y,2023-07-10
CUST01466,APAC,Y,2021-06-07
CUST01467,EU,Y,2022-10-10
CUST01468,North America,N,2024-04-29
CUST01469,North America,Y,2020-12-24
CUST01470,MEA,N,2024-05-01
CUST01471,MEA,Y,2021-09-23
CUST01472,North America,Y,2019-01-13
CUST01473,MEA,Y,2021-04-13
CUST01474,APAC,N,2019-04-21
CUST01475,South America,Y,2021-07-13
CUST01476,MEA,Y,2018-11-25
CUST01477,Oceania,Y,2023-01-14
CUST01478,MEA,Y,2021-04-01
CUST01479,EU,Y,2019-03-14
CUST01480,APAC,Y,2021-10-22
CUST01481,EU,Y,2022-11-09
CUST01482,EU,Y,2021-05-07
CUST01483,Oceania,Y,2022-03-04
CUST01484,APAC,Y,2023-08-26
CUST01485,APAC,Y,2023-01-19
CUST01486,APAC,Y,2021-08-12
CUST01487,APAC,Y,2020-05-17
CUST01488,APAC,Y,2022-12-17
CUST01489,Oceania,Y,2020-09-10
CUST01490,MEA,Y,2021-06-16
CUST01491,EU,Y,2021-08-17
CUST01492,APAC,Y,2023-08-16
CUST01493,MEA,Y,2020-10-15
CUST01494,MEA,Y,2022-11-25
CUST01495,EU,Y,2020-03-17
CUST01496,Oceania,N,2023-03-09
CUST01497,North America,Y,2021-11-10
CUST01498,North America,Y,2021-08-11
CUST01499,MEA,Y,2021-02-15
CUST01500,South America,N,2019-02-09
CUST01501,South America,Y,2022-11-22
CUST01502,EU,Y,2019-08-17
CUST01503,North America,Y,2018-01-12
CUST01504,MEA,Y,2024-01-22
CUST01505,Oceania,Y,2021-08-10
CUST01506,North America,Y,2022-03-23
CUST01507,MEA,Y,2023-10-27
CUST01508,MEA,Y,2019-09-06
CUST01509,APAC,Y,2023-06-10
CUST01510,Oceania,Y,2020-05-18
CUST01511,APAC,N,2020-03-22
CUST01512,EU,Y,2022-12-28
CUST01513,APAC,Y,2020-02-06
CUST01514,APAC,Y,2018-03-23
CUST01515,North America,Y,2022-10-11
CUST01516,South America,N,2024-03-06
CUST01517,MEA,Y,2019-06-06
CUST01518,Oceania,Y,2021-08-20
CUST01519,APAC,Y,2020-09-20
CUST01520,Oceania,Y,2022-03-06
CUST01521,South America,Y,2022-01-09
CUST01522,South America,Y,2022-02-22
CUST01523,APAC,Y,2020-02-20
CUST01524,EU,N,2021-12-22
CUST01525,APAC,N,2019-07-13
CUST01526,North America,Y,2023-11-09
CUST01527,MEA,Y,2023-07-31
CUST01528,EU,Y,2022-10-20
CUST01529,APAC,Y,2020-05-09
CUST01530,Oceania,Y,2022-06-01
CUST01531,EU,Y,2019-07-10
CUST01532,EU,Y,2018-06-05
CUST01533,APAC,Y,2023-08-12
CUST01534,EU,Y,2021-10-12
CUST01535,Oceania,Y,2020-04-04
CUST01536,South America,Y,2022-05-12
CUST01537,EU,Y,2020-12-17
CUST01538,South America,Y,2021-04-18
CUST01539,Oceania,Y,2019-05-08
CUST01540,APAC,Y,2019-10-31
CUST01541,MEA,Y,2018-03-16
CUST01542,EU,Y,2019-01-06
CUST01543,MEA,Y,2019-08-10
CUST01544,Oceania,Y,2018-11-25
CUST01545,EU,Y,2019-08-13
CUST01546,South America,Y,2022-11-26
CUST01547,North America,Y,2020-02-16
CUST01548,MEA,Y,2023-07-16
CUST01549,EU,N,2024-06-09
CUST01550,MEA,N,2019-08-02
CUST01551,EU,Y,2018-08-09
CUST01552,APAC,Y,2021-04-02
CUST01553,South America,Y,2022-02-12
CUST01554,MEA,Y,2024-08-19
CUST01555,North America,N,2022-09-04
CUST01556,North America,Y,2022-10-12
CUST01557,Oceania,Y,2018-07-07
CUST01558,EU,Y,2021-04-29
CUST01559,MEA,N,2021-01-14
CUST01560,Oceania,Y,2020-04-23
CUST01561,MEA,Y,2019-06-15
CUST01562,EU,Y,2020-12-06
CUST01563,North America,Y,2020-08-20
CUST01564,APAC,Y,2021-03-15
CUST01565,North America,Y,2021-11-06
CUST01566,Oceania,N,2019-06-01
CUST01567,South America,N,2023-03-04
CUST01568,APAC,Y,2024-10-09
CUST01569,Oceania,Y,2022-01-31
CUST01570,EU,Y,2021-01-22
CUST01571,APAC,Y,2018-05-13
CUST01572,Oceania,Y,2018-11-10
CUST01573,EU,Y,2019-08-14
CUST01574,North America,Y,2022-03-24
CUST01575,South America,Y,2024-01-16
CUST01576,EU,Y,2023-03-01
CUST01577,MEA,Y,2022-06-15
CUST01578,EU,Y,2020-01-18
CUST01579,EU,Y,2022-02-06
CUST01580,South America,Y,2020-03-11
CUST01581,MEA,Y,2024-09-23
CUST01582,Oceania,Y,2022-02-06
CUST01583,Oceania,Y,2021-10-11
CUST01584,EU,Y,2019-11-11
CUST01585,MEA,Y,2023-12-02
CUST01586,MEA,Y,2020-06-15
CUST01587,South America,Y,2022-03-27
CUST01588,North America,Y,2022-11-29
CUST01589,Oceania,Y,2023-10-14
CUST01590,South America,Y,2019-11-15
CUST01591,APAC,Y,2021-07-19
CUST01592,Oceania,Y,2022-08-13
CUST01593,South America,Y,2021-10-17
CUST01594,Oceania,Y,2024-01-03
CUST01595,North America,Y,2020-07-31
CUST01596,APAC,Y,2021-08-02
CUST01597,North America,Y,2020-10-30
CUST01598,APAC,Y,2024-02-12
CUST01599,EU,Y,2022-06-09
CUST01600,South America,Y,2020-03-19
CUST01601,APAC,Y,2018-06-20
CUST01602,North America,Y,2024-03-10
CUST01603,Oceania,Y,2022-04-03
CUST01604,APAC,Y,2022-05-15
CUST01605,South America,Y,2022-06-12
CUST01606,APAC,Y,2018-01-27
CUST01607,MEA,Y,2020-10-10
CUST01608,Oceania,N,2020-12-27
CUST01609,South America,Y,2019-02-12
CUST01610,South America,Y,2021-02-06
CUST01611,EU,Y,2018-03-15
CUST01612,North America,Y,2019-11-11
CUST01613,EU,N,2021-10-23
CUST01614,South America,Y,2020-04-28
CUST01615,Oceania,N,2020-05-19
CUST01616,APAC,Y,2018-08-25
CUST01617,APAC,Y,2024-08-22
CUST01618,Oceania,Y,2020-06-24
CUST01619,South America,Y,2024-08-20
CUST01620,APAC,Y,2019-09-11
CUST01621,APAC,Y,2020-10-29
CUST01622,APAC,Y,2024-02-22
CUST01623,North America,Y,2021-08-06
CUST01624,North America,N,2020-04-26
CUST01625,MEA,Y,2023-04-08
CUST01626,EU,Y,2019-09-26
CUST01627,Oceania,Y,2020-10-14
CUST01628,Oceania,Y,2018-01-08
CUST01629,Oceania,N,2021-10-24
CUST01630,MEA,Y,2020-12-04
CUST01631,North America,Y,2024-07-19
CUST01632,South America,Y,2022-11-16
CUST01633,South America,Y,2022-07-01
CUST01634,MEA,Y,2021-05-01
CUST01635,South America,Y,2020-04-28
CUST01636,Oceania,Y,2021-10-12
CUST01637,EU,Y,2018-03-03
CUST01638,APAC,N,2020-12-21
CUST01639,North America,Y,2024-10-05
CUST01640,North America,Y,2022-12-23
CUST01641,MEA,N,2019-09-25
CUST01642,North America,Y,2020-03-02
CUST01643,Oceania,Y,2021-07-24
CUST01644,South America,Y,2021-12-25
CUST01645,Oceania,N,2021-02-12
CUST01646,MEA,Y,2022-09-08
CUST01647,Oceania,Y,2019-06-09
CUST01648,South America,Y,2023-07-14
CUST01649,EU,Y,2020-06-17
CUST01650,MEA,Y,2024-01-20
CUST01651,EU,Y,2020-02-26
CUST01652,APAC,Y,2021-09-22
CUST01653,EU,Y,2024-08-23
CUST01654,APAC,N,2018-06-22
CUST01655,APAC,Y,2020-09-26
CUST01656,EU,Y,2022-12-16
CUST01657,MEA,Y,2018-03-05
CUST01658,South America,Y,2021-09-07
CUST01659,Oceania,Y,2020-09-01
CUST01660,Oceania,Y,2018-03-07
CUST01661,South America,Y,2023-02-10
CUST01662,APAC,Y,2022-06-11
CUST01663,APAC,Y,2019-04-03
CUST01664,MEA,Y,2022-05-22
CUST01665,North America,Y,2023-05-12
CUST01666,EU,Y,2022-10-07
CUST01667,APAC,Y,2021-12-20
CUST01668,Oceania,Y,2023-05-14
CUST01669,MEA,Y,2024-02-04
CUST01670,EU,Y,2023-05-09
CUST01671,MEA,Y,2018-10-07
CUST01672,EU,Y,2024-07-19
CUST01673,EU,Y,2020-11-06
CUST01674,South America,Y,2024-06-01
CUST01675,APAC,N,2024-02-28
CUST01676,MEA,Y,2020-08-19
CUST01677,MEA,N,2023-04-27
CUST01678,South America,Y,2021-05-02
CUST01679,Oceania,Y,2019-01-10
CUST01680,Oceania,Y,2023-03-27
CUST01681,APAC,Y,2018-02-04
CUST01682,APAC,Y,2021-10-24
CUST01683,North America,Y,2023-09-08
CUST01684,South America,Y,2020-02-14
CUST01685,Oceania,Y,2018-08-09
CUST01686,EU,Y,2023-10-02
CUST01687,MEA,Y,2023-10-25
CUST01688,APAC,Y,2019-05-09
CUST01689,MEA,N,2022-09-08
CUST01690,MEA,Y,2023-12-05
CUST01691,North America,Y,2018-10-07
CUST01692,Oceania,Y,2020-01-16
CUST01693,APAC,Y,2024-05-31
CUST01694,MEA,Y,2022-01-14
CUST01695,APAC,Y,2023-02-01
CUST01696,EU,Y,2022-03-22
CUST01697,North America,Y,2021-01-01
CUST01698,EU,Y,2020-11-25
CUST01699,APAC,N,2023-04-07
CUST01700,APAC,Y,2023-06-29
CUST01701,Oceania,Y,2019-05-12
CUST01702,MEA,Y,2024-03-03
CUST01703,MEA,Y,2024-10-09
CUST01704,EU,Y,2018-02-13
CUST01705,North America,Y,2023-01-26
CUST01706,South America,Y,2019-03-30
CUST01707,MEA,Y,2019-08-18
CUST01708,Oceania,Y,2021-09-18
CUST01709,EU,Y,2019-05-22
CUST01710,EU,Y,2020-03-04
CUST01711,South America,Y,2018-01-21
CUST01712,Oceania,Y,2021-10-31
CUST01713,North America,Y,2024-09-27
CUST01714,Oceania,Y,2020-12-30
CUST01715,North America,Y,2021-11-28
CUST01716,Oceania,Y,2022-05-05
CUST01717,Oceania,Y,2022-12-20
CUST01718,APAC,Y,2021-11-21
CUST01719,EU,Y,2018-12-03
CUST01720,Oceania,Y,2022-07-26
CUST01721,South America,Y,2020-06-28
CUST01722,Oceania,Y,2018-10-03
CUST01723,MEA,Y,2020-06-10
CUST01724,EU,Y,2018-01-13
CUST01725,MEA,Y,2020-10-23
CUST01726,EU,Y,2020-08-31
CUST01727,MEA,Y,2018-06-24
CUST01728,Oceania,Y,2021-11-09
CUST01729,Oceania,Y,2022-06-14
CUST01730,APAC,Y,2023-04-28
CUST01731,South America,N,2024-04-07
CUST01732,MEA,Y,2019-07-01
CUST01733,North America,N,2023-08-24
CUST01734,APAC,Y,2021-05-03
CUST01735,MEA,Y,2021-11-21
CUST01736,MEA,Y,2021-12-25
CUST01737,APAC,Y,2021-12-04
CUST01738,Oceania,Y,2018-01-03
CUST01739,MEA,Y,2023-01-17
CUST01740,Oceania,Y,2020-01-17
CUST01741,APAC,Y,2020-05-21
CUST01742,Oceania,Y,2019-05-10
CUST01743,EU,Y,2024-09-30
CUST01744,North America,Y,2021-11-15
CUST01745,MEA,Y,2019-09-20
CUST01746,South America,N,2020-12-11
CUST01747,North America,Y,2018-05-22
CUST01748,Oceania,N,2022-01-27
CUST01749,MEA,Y,2018-02-15
CUST01750,Oceania,Y,2023-08-20
CUST01751,EU,Y,2019-10-26
CUST01752,APAC,Y,2019-07-27
CUST01753,MEA,Y,2023-07-23
CUST01754,EU,Y,2022-04-03
CUST01755,EU,Y,2022-06-10
CUST01756,MEA,Y,2020-07-01
CUST01757,Oceania,Y,2019-10-02
CUST01758,South America,Y,2020-06-27
CUST01759,EU,Y,2024-02-04
CUST01760,North America,Y,2020-05-18
CUST01761,EU,Y,2020-10-26
CUST01762,South America,Y,2020-05-02
CUST01763,Oceania,Y,2018-11-03
CUST01764,Oceania,Y,2024-07-02
CUST01765,North America,Y,2022-12-22
CUST01766,EU,Y,2019-01-30
CUST01767,Oceania,Y,2024-06-05
CUST01768,South America,Y,2020-01-19
CUST01769,MEA,N,2024-05-21
CUST01770,APAC,N,2018-11-26
CUST01771,APAC,Y,2023-09-29
CUST01772,APAC,Y,2023-07-25
CUST01773,EU,Y,2020-02-12
CUST01774,North America,Y,2022-07-04
CUST01775,Oceania,Y,2022-09-29
CUST01776,MEA,Y,2019-01-13
CUST01777,South America,N,2022-11-23
CUST01778,MEA,Y,2022-06-12
CUST01779,South America,Y,2020-09-26
CUST01780,EU,Y,2023-01-23
CUST01781,APAC,Y,2022-04-11
CUST01782,EU,Y,2020-02-13
CUST01783,North America,N,2020-12-19
CUST01784,North America,Y,2022-12-09
CUST01785,South America,Y,2021-01-03
CUST01786,Oceania,Y,2023-08-13
CUST01787,Oceania,Y,2022-05-18
CUST01788,South America,Y,2020-01-18
CUST01789,North America,Y,2022-01-11
CUST01790,North America,Y,2022-10-31
CUST01791,North America,Y,2024-05-11
CUST01792,EU,Y,2022-04-03
CUST01793,North America,Y,2022-06-04
CUST01794,MEA,Y,2024-03-12
CUST01795,APAC,Y,2022-02-17
CUST01796,North America,Y,2018-11-25
CUST01797,South America,Y,2024-04-21
CUST01798,APAC,Y,2021-11-11
CUST01799,EU,Y,2018-05-06
CUST01800,South America,Y,2020-02-06
CUST01801,APAC,Y,2022-04-23
CUST01802,South America,Y,2021-05-12
CUST01803,EU,Y,2021-04-10
CUST01804,MEA,Y,2022-10-25
CUST01805,EU,Y,2018-08-05
CUST01806,EU,Y,2021-09-21
CUST01807,South America,Y,2021-08-14
CUST01808,Oceania,Y,2020-04-11
CUST01809,North America,Y,2018-07-01
CUST01810,North America,Y,2018-11-30
CUST01811,MEA,Y,2019-05-26
CUST01812,MEA,Y,2019-01-18
CUST01813,North America,Y,2023-03-12
CUST01814,Oceania,Y,2018-11-28
CUST01815,North America,Y,2021-04-03
CUST01816,Oceania,Y,2021-06-19
CUST01817,MEA,Y,2020-06-18
CUST01818,APAC,N,2019-10-04
CUST01819,South America,N,2021-06-04
CUST01820,MEA,Y,2019-09-26
CUST01821,MEA,Y,2024-11-03
CUST01822,EU,Y,2018-07-15
CUST01823,EU,Y,2023-03-09
CUST01824,EU,Y,2019-04-03
CUST01825,South America,Y,2020-04-09
CUST01826,EU,Y,2024-04-23
CUST01827,Oceania,Y,2023-08-19
CUST01828,North America,Y,2021-05-09
CUST01829,APAC,Y,2020-06-05
CUST01830,MEA,N,2019-01-28
CUST01831,Oceania,Y,2022-08-03
CUST01832,APAC,Y,2024-09-12
CUST01833,Oceania,N,2024-07-06
CUST01834,Oceania,Y,2023-12-22
CUST01835,MEA,Y,2020-07-04
CUST01836,North America,Y,2020-07-23
CUST01837,EU,Y,2018-12-21
CUST01838,South America,Y,2022-03-02
CUST01839,North America,Y,2024-05-26
CUST01840,South America,Y,2019-09-21
CUST01841,MEA,Y,2021-03-16
CUST01842,MEA,Y,2018-11-23
CUST01843,MEA,N,2021-12-09
CUST01844,APAC,Y,2024-03-07
CUST01845,South America,Y,2021-11-22
CUST01846,North America,Y,2021-01-31
CUST01847,North America,Y,2022-11-16
CUST01848,Oceania,N,2022-03-12
CUST01849,Oceania,Y,2023-03-30
CUST01850,Oceania,Y,2021-05-17
CUST01851,MEA,Y,2023-05-11
CUST01852,North America,Y,2024-10-11
CUST01853,South America,Y,2019-01-28
CUST01854,MEA,Y,2020-04-05
CUST01855,APAC,Y,2023-03-28
CUST01856,Oceania,Y,2024-07-23
CUST01857,MEA,Y,2018-02-19
CUST01858,MEA,Y,2021-10-28
CUST01859,APAC,Y,2020-11-16
CUST01860,EU,Y,2020-03-10
CUST01861,North America,N,2022-11-28
CUST01862,South America,Y,2021-09-25
CUST01863,EU,Y,2024-06-06
CUST01864,Oceania,Y,2022-04-15
CUST01865,MEA,Y,2024-01-23
CUST01866,APAC,Y,2024-06-21
CUST01867,APAC,Y,2018-01-01
CUST01868,North America,Y,2020-10-16
CUST01869,EU,Y,2021-07-08
CUST01870,North America,Y,2018-03-04
CUST01871,MEA,Y,2023-02-13
CUST01872,North America,Y,2024-03-19
CUST01873,South America,Y,2018-06-01
CUST01874,APAC,N,2019-10-06
CUST01875,APAC,Y,2019-09-18
CUST01876,Oceania,Y,2018-08-05
CUST01877,Oceania,Y,2018-07-15
CUST01878,MEA,Y,2020-10-11
CUST01879,South America,Y,2022-03-02
CUST01880,EU,Y,2022-04-28
CUST01881,North America,Y,2020-12-16
CUST01882,MEA,Y,2022-03-08
CUST01883,Oceania,Y,2019-12-23
CUST01884,North America,Y,2022-05-27
CUST01885,Oceania,Y,2022-10-26
CUST01886,North America,Y,2022-04-12
CUST01887,EU,Y,2019-10-02
CUST01888,MEA,N,2023-11-24
CUST01889,North America,Y,2018-06-14
CUST01890,South America,Y,2018-08-03
CUST01891,APAC,Y,2020-12-30
CUST01892,South America,N,2018-03-31
CUST01893,South America,Y,2022-12-01
CUST01894,APAC,N,2021-06-05
CUST01895,South America,Y,2021-01-07
CUST01896,North America,Y,2019-08-31
CUST01897,North America,N,2018-12-15
CUST01898,North America,Y,2018-09-03
CUST01899,APAC,Y,2018-09-29
CUST01900,South America,Y,2023-07-24
CUST01901,APAC,Y,2019-02-07
CUST01902,North America,N,2022-01-05
CUST01903,South America,Y,2021-04-10
CUST01904,South America,Y,2020-12-15
CUST01905,Oceania,Y,2022-06-03
CUST01906,Oceania,Y,2021-01-31
CUST01907,EU,Y,2018-10-11
CUST01908,MEA,Y,2019-06-01
CUST01909,Oceania,Y,2021-07-25
CUST01910,APAC,N,2019-09-04
CUST01911,Oceania,Y,2020-01-20
CUST01912,EU,Y,2021-07-16
CUST01913,South America,N,2023-01-31
CUST01914,EU,Y,2019-02-04
CUST01915,South America,Y,2022-03-07
CUST01916,South America,Y,2023-07-18
CUST01917,MEA,Y,2023-11-04
CUST01918,Oceania,Y,2018-11-16
CUST01919,APAC,N,2020-11-21
CUST01920,APAC,Y,2018-12-02
CUST01921,North America,Y,2023-09-30
CUST01922,South America,Y,2018-06-23
CUST01923,APAC,Y,2022-06-30
CUST01924,MEA,Y,2019-05-16
CUST01925,South America,Y,2023-10-25
CUST01926,MEA,Y,2024-06-21
CUST01927,APAC,Y,2023-01-31
CUST01928,APAC,Y,2023-03-12
CUST01929,North America,Y,2022-07-22
CUST01930,APAC,Y,2022-09-15
CUST01931,South America,Y,2022-11-14
CUST01932,South America,Y,2019-11-28
CUST01933,South America,Y,2020-01-02
CUST01934,North America,Y,2020-12-30
CUST01935,North America,Y,2019-10-14
CUST01936,APAC,Y,2020-12-30
CUST01937,EU,Y,2018-02-15
CUST01938,EU,Y,2020-12-06
CUST01939,North America,Y,2021-12-16
CUST01940,APAC,Y,2024-01-06
CUST01941,EU,Y,2019-04-01
CUST01942,APAC,Y,2022-07-21
CUST01943,APAC,Y,2020-08-23
CUST01944,APAC,Y,2023-07-14
CUST01945,Oceania,Y,2020-05-18
CUST01946,South America,Y,2022-03-09
CUST01947,APAC,Y,2020-09-27
CUST01948,Oceania,Y,2020-02-13
CUST01949,North America,N,2024-04-10
CUST01950,EU,Y,2024-08-26
CUST01951,South America,Y,2021-01-31
CUST01952,EU,N,2020-11-26
CUST01953,South America,Y,2022-08-05
CUST01954,EU,Y,2022-03-24
CUST01955,South America,Y,2019-02-01
CUST01956,EU,Y,2024-06-01
CUST01957,EU,Y,2018-04-17
CUST01958,EU,Y,2020-08-11
CUST01959,EU,Y,2023-01-23
CUST01960,North America,N,2020-07-22
CUST01961,APAC,Y,2018-10-15
CUST01962,MEA,Y,2019-12-07
CUST01963,Oceania,Y,2023-08-06
CUST01964,MEA,Y,2022-01-24
CUST01965,MEA,Y,2018-08-03
CUST01966,South America,Y,2021-07-28
CUST01967,APAC,Y,2023-06-01
CUST01968,South America,Y,2022-01-22
CUST01969,APAC,Y,2022-12-30
CUST01970,APAC,Y,2018-12-10
CUST01971,EU,Y,2018-07-13
CUST01972,North America,Y,2018-06-07
CUST01973,EU,N,2019-04-10
CUST01974,North America,Y,2023-11-22
CUST01975,South America,Y,2023-09-13
CUST01976,North America,Y,2022-10-16
CUST01977,South America,Y,2024-06-30
CUST01978,MEA,Y,2019-08-15
CUST01979,MEA,Y,2023-12-29
CUST01980,North America,Y,2020-11-20
CUST01981,North America,Y,2020-06-02
CUST01982,South America,Y,2018-03-04
CUST01983,EU,Y,2021-01-15
CUST01984,South America,Y,2018-10-31
CUST01985,EU,Y,2020-12-20
CUST01986,MEA,Y,2019-01-31
CUST01987,APAC,N,2018-11-30
CUST01988,North America,Y,2019-02-15
CUST01989,EU,N,2024-05-20
CUST01990,South America,Y,2019-04-11
CUST01991,MEA,Y,2018-03-21
CUST01992,EU,Y,2021-01-05
CUST01993,South America,Y,2023-06-01
CUST01994,North America,Y,2020-01-03
CUST01995,North America,N,2022-12-23
CUST01996,Oceania,Y,2022-04-13
CUST01997,APAC,Y,2021-10-16
CUST01998,Oceania,Y,2023-10-26
CUST01999,MEA,Y,2021-04-02
CUST02000,EU,Y,2021-04-13
CUST02001,MEA,Y,2022-05-31
CUST02002,South America,Y,2024-04-11
CUST02003,North America,Y,2018-05-02
CUST02004,Oceania,Y,2018-07-04
CUST02005,Oceania,Y,2018-02-01
CUST02006,Oceania,Y,2020-09-24
CUST02007,MEA,Y,2023-06-10
CUST02008,North America,Y,2019-07-23
CUST02009,EU,Y,2024-06-15
CUST02010,South America,Y,2021-10-27
CUST02011,EU,Y,2022-08-07
CUST02012,MEA,Y,2020-04-09
CUST02013,South America,Y,2022-06-08
CUST02014,Oceania,Y,2020-12-15
CUST02015,APAC,Y,2020-03-01
CUST02016,MEA,Y,2020-09-20
CUST02017,MEA,Y,2018-03-19
CUST02018,North America,Y,2018-04-18
CUST02019,EU,Y,2021-07-20
CUST02020,MEA,Y,2023-08-25
CUST02021,MEA,N,2019-01-05
CUST02022,Oceania,N,2024-03-02
CUST02023,Oceania,Y,2023-06-28
CUST02024,South America,Y,2022-08-31
CUST02025,APAC,Y,2019-03-17
CUST02026,North America,N,2018-08-15
CUST02027,APAC,Y,2024-07-29
CUST02028,South America,Y,2019-09-15
CUST02029,Oceania,Y,2020-10-21
CUST02030,EU,Y,2022-04-26
CUST02031,Oceania,Y,2022-07-02
CUST02032,North America,N,2021-03-30
CUST02033,Oceania,Y,2018-06-10
CUST02034,North America,Y,2020-05-20
CUST02035,North America,Y,2022-10-12
CUST02036,North America,Y,2021-03-20
CUST02037,South America,Y,2019-03-20
CUST02038,North America,Y,2022-11-26
CUST02039,North America,Y,2022-02-03
CUST02040,EU,Y,2019-04-08
CUST02041,APAC,Y,2019-04-18
CUST02042,MEA,Y,2018-03-21
CUST02043,APAC,N,2020-11-28
CUST02044,North America,N,2018-08-28
CUST02045,EU,Y,2019-07-11
CUST02046,Oceania,Y,2019-08-13
CUST02047,EU,N,2021-09-22
CUST02048,North America,Y,2023-02-28
CUST02049,EU,Y,2023-05-30
CUST02050,EU,N,2021-07-27
CUST02051,North America,Y,2021-02-13
CUST02052,South America,Y,2024-05-05
CUST02053,EU,N,2023-04-24
CUST02054,MEA,Y,2018-12-01
CUST02055,MEA,Y,2018-11-08
CUST02056,EU,Y,2020-12-12
CUST02057,South America,Y,2018-02-03
CUST02058,Oceania,Y,2023-01-16
CUST02059,North America,Y,2019-01-21
CUST02060,MEA,N,2018-09-06
CUST02061,Oceania,Y,2021-02-08
CUST02062,EU,Y,2021-12-04
CUST02063,Oceania,Y,2021-04-17
CUST02064,APAC,Y,2020-03-04
CUST02065,MEA,Y,2020-05-01
CUST02066,EU,N,2019-01-11
CUST02067,North America,Y,2019-12-25
CUST02068,South America,Y,2022-05-30
CUST02069,EU,Y,2023-03-29
CUST02070,North America,Y,2018-07-21
CUST02071,South America,Y,2024-10-28
CUST02072,South America,Y,2023-04-27
CUST02073,EU,Y,2024-06-02
CUST02074,Oceania,N,2021-08-24
CUST02075,Oceania,Y,2019-05-08
CUST02076,South America,Y,2018-12-04
CUST02077,Oceania,Y,2023-05-23
CUST02078,APAC,Y,2023-02-09
CUST02079,South America,Y,2020-03-02
CUST02080,South America,Y,2022-02-25
CUST02081,North America,Y,2023-07-16
CUST02082,Oceania,Y,2024-06-22
CUST02083,South America,Y,2020-07-30
CUST02084,APAC,Y,2023-10-24
CUST02085,North America,Y,2018-02-28
CUST02086,EU,Y,2024-08-30
CUST02087,South America,Y,2023-08-25
CUST02088,APAC,Y,2021-06-08
CUST02089,MEA,Y,2024-02-25
CUST02090,APAC,Y,2021-10-09
CUST02091,APAC,Y,2018-02-04
CUST02092,North America,Y,2018-06-11
CUST02093,EU,Y,2020-06-13
CUST02094,MEA,Y,2019-04-16
CUST02095,Oceania,Y,2021-12-17
CUST02096,Oceania,N,2018-12-14
CUST02097,APAC,Y,2019-11-25
CUST02098,North America,Y,2020-07-23
CUST02099,North America,Y,2020-07-01
CUST02100,Oceania,Y,2018-05-27
CUST02101,MEA,Y,2022-09-08
CUST02102,EU,Y,2019-11-06
CUST02103,MEA,Y,2021-12-10
CUST02104,South America,Y,2022-02-26
CUST02105,South America,Y,2021-07-03
CUST02106,EU,Y,2019-11-17
CUST02107,Oceania,Y,2021-01-31
CUST02108,EU,Y,2018-05-01
CUST02109,North America,Y,2024-10-02
CUST02110,South America,N,2024-07-25
CUST02111,APAC,N,2018-02-11
CUST02112,APAC,Y,2018-01-29
CUST02113,Oceania,Y,2020-08-23
CUST02114,North America,Y,2023-03-31
CUST02115,MEA,N,2023-06-24
CUST02116,North America,Y,2023-08-24
CUST02117,APAC,Y,2020-07-08
CUST02118,APAC,Y,2020-03-28
CUST02119,South America,Y,2022-02-17
CUST02120,North America,Y,2021-04-27
CUST02121,North America,Y,2020-05-21
CUST02122,APAC,Y,2018-10-22
CUST02123,MEA,Y,2020-05-13
CUST02124,Oceania,Y,2020-11-03
CUST02125,Oceania,Y,2019-08-18
CUST02126,North America,Y,2021-03-28
CUST02127,Oceania,Y,2022-02-26
CUST02128,APAC,Y,2021-09-14
CUST02129,APAC,Y,2019-09-06
CUST02130,North America,Y,2023-02-16
CUST02131,North America,N,2022-05-23
CUST02132,South America,Y,2022-05-03
CUST02133,North America,Y,2022-05-12
CUST02134,MEA,Y,2021-03-01
CUST02135,Oceania,N,2019-04-10
